id,artist_id,name,album_type,external_urls,label,popularity,release_date,release_date_precision,total_tracks
1PuH88Md0tzB8UrnBfboJA,28gNT5KBp7IjEOQoevXf9N,Mis Manos,album,https://open.spotify.com/album/1PuH88Md0tzB8UrnBfboJA,Sony Music Latin,74,2021-03-04,day,11
6xS6mQz1fQZ6eZE654J15I,28gNT5KBp7IjEOQoevXf9N,Por Primera Vez,album,https://open.spotify.com/album/6xS6mQz1fQZ6eZE654J15I,Sony Music Latin,75,2020-04-17,day,10
5eTFYQujpQVsmqURE5jyeR,28gNT5KBp7IjEOQoevXf9N,Autodiagnóstico,single,https://open.spotify.com/album/5eTFYQujpQVsmqURE5jyeR,Sony Music Latin/Hecho a Mano (HAMM),46,2024-09-13,day,1
6vWanV9XtF0CQR0z48B5Nd,28gNT5KBp7IjEOQoevXf9N,tres,single,https://open.spotify.com/album/6vWanV9XtF0CQR0z48B5Nd,Sony Music Latin/Hecho a Mano (HAMM),52,2024-05-08,day,3
7A8rw0lgipeVikEBtqNAgt,28gNT5KBp7IjEOQoevXf9N,dos,single,https://open.spotify.com/album/7A8rw0lgipeVikEBtqNAgt,Sony Music Latin/Hecho a Mano (HAMM),57,2024-04-03,day,3
3hc06uuIEsjOu8CwOumEbd,28gNT5KBp7IjEOQoevXf9N,Una Vida Pasada,single,https://open.spotify.com/album/3hc06uuIEsjOu8CwOumEbd,Sony Music Latin/Hecho a Mano (HAMM),64,2024-04-02,day,1
5xWjmYo1XmJWHgzxvwTbO6,28gNT5KBp7IjEOQoevXf9N,mimos,single,https://open.spotify.com/album/5xWjmYo1XmJWHgzxvwTbO6,WM Mexico,49,2024-03-22,day,1
69qvzyO2jAil3U6DZpckxr,28gNT5KBp7IjEOQoevXf9N,un,single,https://open.spotify.com/album/69qvzyO2jAil3U6DZpckxr,Sony Music Latin/Hecho a Mano (HAMM),58,2024-02-07,day,3
1Zbxfjz8ovbTb2mMX5kYCX,28gNT5KBp7IjEOQoevXf9N,PLIS,single,https://open.spotify.com/album/1Zbxfjz8ovbTb2mMX5kYCX,Sony Music Latin/Hecho a Mano (HAMM),54,2024-02-06,day,1
6Lmp3WKfNvIKLJuyED6gqJ,28gNT5KBp7IjEOQoevXf9N,Mi Corazón (feat. Camilo),single,https://open.spotify.com/album/6Lmp3WKfNvIKLJuyED6gqJ,Decca (UMO),30,2024-01-19,day,1
4gFK3UVU00iqHcMQdHocv8,28gNT5KBp7IjEOQoevXf9N,Salitre,single,https://open.spotify.com/album/4gFK3UVU00iqHcMQdHocv8,Universal Music Spain S.L.,62,2023-11-10,day,1
603fRSffKcKusaqnmhXos5,28gNT5KBp7IjEOQoevXf9N,Palpita,single,https://open.spotify.com/album/603fRSffKcKusaqnmhXos5,Sony Music Latin/Hecho a Mano (HAMM),46,2023-08-31,day,1
6MOmPtc8mFnVFjN8zDh6rD,28gNT5KBp7IjEOQoevXf9N,Moderación (Con Camilo),single,https://open.spotify.com/album/6MOmPtc8mFnVFjN8zDh6rD,Arista Records,35,2023-02-02,day,1
6un8b7BMCwlYBFxbf3rSnZ,28gNT5KBp7IjEOQoevXf9N,Alaska,single,https://open.spotify.com/album/6un8b7BMCwlYBFxbf3rSnZ,Sony Music Latin,51,2022-08-18,day,1
11eLw82kDc6Id4iYk1jrIN,28gNT5KBp7IjEOQoevXf9N,Naturaleza,single,https://open.spotify.com/album/11eLw82kDc6Id4iYk1jrIN,Sony Music Latin,34,2022-07-21,day,1
3mSoBmP83p0lgfWPB1MkEX,28gNT5KBp7IjEOQoevXf9N,NASA,single,https://open.spotify.com/album/3mSoBmP83p0lgfWPB1MkEX,Sony Music Latin,41,2022-06-16,day,1
2BzQoZdHURkzdFErSQ2Qll,28gNT5KBp7IjEOQoevXf9N,Pegao,single,https://open.spotify.com/album/2BzQoZdHURkzdFErSQ2Qll,Sony Music Latin,53,2022-05-19,day,1
0ZvU2iSXtYxBeR9QzvHQau,2cFrymmkijnjDg9SS92EPM,in loving memory,album,https://open.spotify.com/album/0ZvU2iSXtYxBeR9QzvHQau,Alamo/Columbia,56,2022-08-26,day,12
4UxlLk460BnmQlRV3WiORh,2cFrymmkijnjDg9SS92EPM,everything means nothing,album,https://open.spotify.com/album/4UxlLk460BnmQlRV3WiORh,Alamo,70,2020-08-21,day,12
2GQuVFujesadBWknYzObe3,2cFrymmkijnjDg9SS92EPM,ANONYMOUS,album,https://open.spotify.com/album/2GQuVFujesadBWknYzObe3,Alamo,50,2019-04-26,day,18
7zNwWtd1NpuBLe8MC3Uqp8,2cFrymmkijnjDg9SS92EPM,cybersex,album,https://open.spotify.com/album/7zNwWtd1NpuBLe8MC3Uqp8,Alamo,55,2017-11-27,day,14
0a8WSH44kA5hR4MQ6LyFDB,2cFrymmkijnjDg9SS92EPM,digital druglord,album,https://open.spotify.com/album/0a8WSH44kA5hR4MQ6LyFDB,Alamo,65,2017-04-21,day,10
4PcOLASOD0VikPG4yB3bxg,2cFrymmkijnjDg9SS92EPM,help,album,https://open.spotify.com/album/4PcOLASOD0VikPG4yB3bxg,beartrap,47,2016-02-17,day,10
1TkwzY3l4LqAfrQwBAx45Q,2cFrymmkijnjDg9SS92EPM,deadroses,album,https://open.spotify.com/album/1TkwzY3l4LqAfrQwBAx45Q,beartrap,66,2015-02-14,day,10
7qDKWXTBWKVJMh4mIwSjqg,2cFrymmkijnjDg9SS92EPM,fashion week (It's Different Remix),single,https://open.spotify.com/album/7qDKWXTBWKVJMh4mIwSjqg,broke,29,2024-10-18,day,3
5YxtEuXaLTAMQsJWiI9CjO,2cFrymmkijnjDg9SS92EPM,fashion week,single,https://open.spotify.com/album/5YxtEuXaLTAMQsJWiI9CjO,broke,44,2024-10-18,day,1
3hu5KuXIyZSuK02jA80jVI,2cFrymmkijnjDg9SS92EPM,Bark to the Beat (with blackbear) [From PAW Patrol: The Mighty Movie],single,https://open.spotify.com/album/3hu5KuXIyZSuK02jA80jVI,Photo Finish Records,49,2023-09-15,day,1
0ikjcvBMzC2LcKThzeicLY,2cFrymmkijnjDg9SS92EPM,i’m sorry,single,https://open.spotify.com/album/0ikjcvBMzC2LcKThzeicLY,happy accident,25,2023-06-01,day,1
3Q68tMQ7tRDuz6qIN1hODk,2cFrymmkijnjDg9SS92EPM,Wish I Could Forget (with blackbear & Bring Me The Horizon),single,https://open.spotify.com/album/3Q68tMQ7tRDuz6qIN1hODk,SLANDER MUSIC,45,2023-05-19,day,1
6NaVRhRDiQWhhDikTe3xEn,2cFrymmkijnjDg9SS92EPM,Gothic Babe Tendencies (feat. blackbear),single,https://open.spotify.com/album/6NaVRhRDiQWhhDikTe3xEn,BMG Rights Management (US) LLC,15,2022-12-01,day,5
4opM4mMCaGNxJiztRetx5I,2cFrymmkijnjDg9SS92EPM,numb (feat. blackbear) [slow + reverb / nitecore],single,https://open.spotify.com/album/4opM4mMCaGNxJiztRetx5I,lilspirit,23,2022-11-04,day,3
6awuYwlqz9cN5h3yCOffbg,2cFrymmkijnjDg9SS92EPM,fmk (with blackbear) [messier],single,https://open.spotify.com/album/6awuYwlqz9cN5h3yCOffbg,Arthouse Records/Atlantic Records,21,2022-10-28,day,2
3shwqKaPqDxZnhlrv7Fte8,2cFrymmkijnjDg9SS92EPM,Pangaea (with blackbear),single,https://open.spotify.com/album/3shwqKaPqDxZnhlrv7Fte8,Immersive/Sandlot/Interscope Records,21,2022-10-21,day,1
4jrLreiCKIGcxG0z7WcQkt,2cFrymmkijnjDg9SS92EPM,numb (feat. blackbear),single,https://open.spotify.com/album/4jrLreiCKIGcxG0z7WcQkt,lilspirit,30,2022-09-30,day,1
2JATwGH1Izmuu47IcnfzSO,2cFrymmkijnjDg9SS92EPM,fmk (with blackbear),single,https://open.spotify.com/album/2JATwGH1Izmuu47IcnfzSO,Atlantic Records/Arthouse Records,32,2022-09-16,day,3
286vTst0dNXOzJZMGJynuJ,2cFrymmkijnjDg9SS92EPM,fmk (nicer) [with blackbear],single,https://open.spotify.com/album/286vTst0dNXOzJZMGJynuJ,Atlantic/Arthouse Records,14,2022-09-15,day,1
3ZoMxB1vHUCpuIMZ9G8Zr7,2cFrymmkijnjDg9SS92EPM,gfy,single,https://open.spotify.com/album/3ZoMxB1vHUCpuIMZ9G8Zr7,Alamo/Columbia,23,2022-05-27,day,1
1Rg5nINY7UhvXIYjyuaFmZ,1zNqDE7qDGCsyzJwohVaoX,SUPER UNHEALTHY (VOICENOTE EDITION),album,https://open.spotify.com/album/1Rg5nINY7UhvXIYjyuaFmZ,Atlantic Records UK,40,2023-07-31,day,27
7tOUgcKglzk78d8hOIMWyr,1zNqDE7qDGCsyzJwohVaoX,UNHEALTHY (Deluxe),album,https://open.spotify.com/album/7tOUgcKglzk78d8hOIMWyr,Atlantic Records UK,60,2023-07-28,day,16
4AeowfpQNCScPBpPhnovKM,1zNqDE7qDGCsyzJwohVaoX,Therapy,album,https://open.spotify.com/album/4AeowfpQNCScPBpPhnovKM,Atlantic Records/Asylum,61,2021-07-23,day,12
7lPoGKpCGgdKFAxpudhAH5,1zNqDE7qDGCsyzJwohVaoX,Speak Your Mind (Deluxe),album,https://open.spotify.com/album/7lPoGKpCGgdKFAxpudhAH5,Atlantic Records UK,74,2018-04-27,day,18
173Ayi570r5PZUhjYGeUTs,1zNqDE7qDGCsyzJwohVaoX,Cry Baby (Country Mix),single,https://open.spotify.com/album/173Ayi570r5PZUhjYGeUTs,B1 Recordings/Ministry of Sound Recordings,44,2024-10-18,day,1
5zS9aXxY7PsAJgDiX9SAVd,1zNqDE7qDGCsyzJwohVaoX,Cry Baby (Extended Versions),single,https://open.spotify.com/album/5zS9aXxY7PsAJgDiX9SAVd,B1 Recordings/Ministry of Sound Recordings,52,2024-10-11,day,3
6ZbYe3uAVW67hr9TBVXLZn,1zNqDE7qDGCsyzJwohVaoX,Cry Baby (Acoustic),single,https://open.spotify.com/album/6ZbYe3uAVW67hr9TBVXLZn,B1 Recordings/Ministry of Sound Recordings,45,2024-10-04,day,2
0eCIlVaHhTXCsrZkTQldeG,1zNqDE7qDGCsyzJwohVaoX,Cry Baby (Ruger Remix),single,https://open.spotify.com/album/0eCIlVaHhTXCsrZkTQldeG,B1 Recordings/Ministry of Sound Recordings,47,2024-09-20,day,2
0PFXDtFTCaRpaGLW1f8wsX,1zNqDE7qDGCsyzJwohVaoX,Cry Baby (David Guetta VIP Mix),single,https://open.spotify.com/album/0PFXDtFTCaRpaGLW1f8wsX,B1 Recordings/Ministry of Sound Recordings,55,2024-09-13,day,2
28oUDwYMfiKfe1iUZSIKSY,1zNqDE7qDGCsyzJwohVaoX,Cry Baby (KC Lights Remix),single,https://open.spotify.com/album/28oUDwYMfiKfe1iUZSIKSY,B1 Recordings/Ministry of Sound Recordings,37,2024-09-06,day,2
2kH4qPaYXlRFsKgllRh6JX,1zNqDE7qDGCsyzJwohVaoX,Cry Baby (Extended),single,https://open.spotify.com/album/2kH4qPaYXlRFsKgllRh6JX,B1 Recordings/Ministry of Sound Recordings,48,2024-08-30,day,2
2wPD7JNjWWmAysbcHzD70b,1zNqDE7qDGCsyzJwohVaoX,Cry Baby,single,https://open.spotify.com/album/2wPD7JNjWWmAysbcHzD70b,B1 Recordings/Ministry of Sound Recordings,69,2024-08-09,day,1
5brGFiJgrngm9vyWMhzc9Y,1zNqDE7qDGCsyzJwohVaoX,The Idea of You,single,https://open.spotify.com/album/5brGFiJgrngm9vyWMhzc9Y,Arista Records,40,2024-05-02,day,1
1W9dDivivCbAuBcPTlki9W,1zNqDE7qDGCsyzJwohVaoX,Peaches Lofi Remix,single,https://open.spotify.com/album/1W9dDivivCbAuBcPTlki9W,Warner Music India,18,2023-10-23,day,3
1PHt6K4kjdLUkrzA6QPJfg,1zNqDE7qDGCsyzJwohVaoX,Coming Your Way (with Anne-Marie & Becky G),single,https://open.spotify.com/album/1PHt6K4kjdLUkrzA6QPJfg,Astralwerks,43,2023-08-16,day,1
2UwDsTQnDqTbHA8x0CDPAM,1zNqDE7qDGCsyzJwohVaoX,UNHEALTHY (feat. Shania Twain) [VYLAN Remix],single,https://open.spotify.com/album/2UwDsTQnDqTbHA8x0CDPAM,Atlantic Records UK,12,2023-07-14,day,2
0DxvbwDRtRELOaFTmdn3Bc,1zNqDE7qDGCsyzJwohVaoX,Baby Don't Hurt Me (Acoustic),single,https://open.spotify.com/album/0DxvbwDRtRELOaFTmdn3Bc,Parlophone UK,29,2023-07-14,day,3
4oTGRL1a4DbCYR0Fl37dzW,1zNqDE7qDGCsyzJwohVaoX,TRAINWRECK,single,https://open.spotify.com/album/4oTGRL1a4DbCYR0Fl37dzW,Atlantic Records UK,30,2023-07-05,day,2
7pPNDQbIBZ2sBiFFzKImRc,1zNqDE7qDGCsyzJwohVaoX,UNHEALTHY (Acoustic),single,https://open.spotify.com/album/7pPNDQbIBZ2sBiFFzKImRc,Atlantic Records UK,24,2023-06-23,day,2
1M5LsP3EERb3grCgoW6Pzs,1zNqDE7qDGCsyzJwohVaoX,UNHEALTHY (feat. Shania Twain) [ALTÉGO remix],single,https://open.spotify.com/album/1M5LsP3EERb3grCgoW6Pzs,Atlantic Records UK,35,2023-06-16,day,2
35LYgkNRuy9zsyyuWBlJwr,5Rl15oVamLq7FbSb0NNBNy,The Feeling of Falling Upwards (Live from The Royal Albert Hall),album,https://open.spotify.com/album/35LYgkNRuy9zsyyuWBlJwr,BMG Rights Management (US) LLC,48,2023-04-14,day,17
6aPyqaE53xagYyLIYZjB1e,5Rl15oVamLq7FbSb0NNBNy,5SOS5,album,https://open.spotify.com/album/6aPyqaE53xagYyLIYZjB1e,BMG Rights Management (US) LLC,66,2022-09-23,day,19
46K4raQPIGem3N031upNj9,5Rl15oVamLq7FbSb0NNBNy,CALM,album,https://open.spotify.com/album/46K4raQPIGem3N031upNj9,5 Seconds Of Summer/Interscope,74,2020-03-27,day,13
5XfkdKrtvNcsVVtGobQiLW,5Rl15oVamLq7FbSb0NNBNy,Meet You There Tour Live,album,https://open.spotify.com/album/5XfkdKrtvNcsVVtGobQiLW,Capitol,46,2018-12-21,day,20
2D0Hi3Jj6RFnpWDcSa0Otu,5Rl15oVamLq7FbSb0NNBNy,Youngblood (Deluxe),album,https://open.spotify.com/album/2D0Hi3Jj6RFnpWDcSa0Otu,Capitol,76,2018-06-15,day,16
43v9cUsP5K0hvu9iyuAzmZ,5Rl15oVamLq7FbSb0NNBNy,Sounds Good Feels Good (Deluxe),album,https://open.spotify.com/album/43v9cUsP5K0hvu9iyuAzmZ,Capitol,63,2015-10-23,day,17
5wyvhfOpVW7QdOSpToTB7I,5Rl15oVamLq7FbSb0NNBNy,5 Seconds Of Summer (B-Sides And Rarities),album,https://open.spotify.com/album/5wyvhfOpVW7QdOSpToTB7I,Capitol,57,2014-06-27,day,10
6GKIr03B2yvdP0TkWiGJVV,5Rl15oVamLq7FbSb0NNBNy,5 Seconds Of Summer,album,https://open.spotify.com/album/6GKIr03B2yvdP0TkWiGJVV,Capitol,69,2014-06-27,day,16
2HO2oCe6AM8rGKbiCBEEAZ,5Rl15oVamLq7FbSb0NNBNy,LIVESOS,album,https://open.spotify.com/album/2HO2oCe6AM8rGKbiCBEEAZ,Capitol,42,2014-01-01,day,15
7FPkaI35RqABwOd1bOHi05,5Rl15oVamLq7FbSb0NNBNy,She Looks So Perfect (B-Sides),album,https://open.spotify.com/album/7FPkaI35RqABwOd1bOHi05,Capitol,54,2014,year,9
1fpfJ35fZUHVLP2VBXk2B5,5Rl15oVamLq7FbSb0NNBNy,Lighter (Acoustic Version),single,https://open.spotify.com/album/1fpfJ35fZUHVLP2VBXk2B5,Big Beat Records,37,2024-07-26,day,2
3d5Si5H7SG0xwLWpQxt8tg,5Rl15oVamLq7FbSb0NNBNy,Lighter (MY PAL AL Remix),single,https://open.spotify.com/album/3d5Si5H7SG0xwLWpQxt8tg,Big Beat Records,26,2024-04-12,day,3
1rLu0gC8WKV5CXwmQw1dgN,5Rl15oVamLq7FbSb0NNBNy,Lighter (Galantis & Misha K VIP Mix),single,https://open.spotify.com/album/1rLu0gC8WKV5CXwmQw1dgN,Big Beat Records,28,2024-03-22,day,2
2cmZbWwfMq8VCGN4gqCZn7,5Rl15oVamLq7FbSb0NNBNy,Lighter,single,https://open.spotify.com/album/2cmZbWwfMq8VCGN4gqCZn7,Big Beat Records,56,2024-03-01,day,1
45ypFJgg2Be5cVkFNaSoI3,5Rl15oVamLq7FbSb0NNBNy,Lighter (Extended Mix),single,https://open.spotify.com/album/45ypFJgg2Be5cVkFNaSoI3,Big Beat Records,37,2024-02-16,day,2
5roxqdLklEY6EflCCH4pTN,5Rl15oVamLq7FbSb0NNBNy,Me Myself & I,single,https://open.spotify.com/album/5roxqdLklEY6EflCCH4pTN,BMG Rights Management (US) LLC,29,2022-05-11,day,1
6zypRCuTdl7ibf8CfrmAvJ,5Rl15oVamLq7FbSb0NNBNy,2011,single,https://open.spotify.com/album/6zypRCuTdl7ibf8CfrmAvJ,BMG Rights Management (US) LLC,44,2021-12-03,day,1
0IIpmoIhWqAijspUxcERUx,5Rl15oVamLq7FbSb0NNBNy,Teeth (Live From The Vault),single,https://open.spotify.com/album/0IIpmoIhWqAijspUxcERUx,5 Seconds of Summer/Interscope Records,37,2019-10-29,day,1
5h2ljtbTQqfbCg4nem00bf,5Rl15oVamLq7FbSb0NNBNy,Easier – Remix (with Charlie Puth),single,https://open.spotify.com/album/5h2ljtbTQqfbCg4nem00bf,5 Seconds Of Summer/Interscope,42,2019-08-13,day,1
5hu9CmVRzrVNtDMallDtSL,5Rl15oVamLq7FbSb0NNBNy,Easier (Live From The Vault),single,https://open.spotify.com/album/5hu9CmVRzrVNtDMallDtSL,5 Seconds Of Summer/Interscope,34,2019-08-07,day,1
08QB1puuJGgRx8N7Yn1twL,1wZtkThiXbVNtj6hee6dz9,La Última Misión,album,https://open.spotify.com/album/08QB1puuJGgRx8N7Yn1twL,Sony Music Latin,67,2022-12-01,day,22
4zbMionGv9W33xjQfoMyuo,1wZtkThiXbVNtj6hee6dz9,"Los Campeones del Pueblo ""The Big Leagues""",album,https://open.spotify.com/album/4zbMionGv9W33xjQfoMyuo,Sony Music Latin,63,2018-12-14,day,14
4PPz4pONyn0kkAEwtl8PVf,1wZtkThiXbVNtj6hee6dz9,Como en los Tiempos de Antes,album,https://open.spotify.com/album/4PPz4pONyn0kkAEwtl8PVf,Fresh Productions,22,2018-11-16,day,10
6hi0iodw6kzqb5nXaEAmIm,1wZtkThiXbVNtj6hee6dz9,Wisin & Yandel y Amigos,album,https://open.spotify.com/album/6hi0iodw6kzqb5nXaEAmIm,Fresh Productions,27,2018-04-12,day,13
0CITww4ZqBiP5vattGlRv8,1wZtkThiXbVNtj6hee6dz9,Wisin & Yandel en Vivo,album,https://open.spotify.com/album/0CITww4ZqBiP5vattGlRv8,Rimas Classics LLC.,16,2014,year,18
6tOFRRXAis3nniv1wG6Nae,1wZtkThiXbVNtj6hee6dz9,Líderes,album,https://open.spotify.com/album/6tOFRRXAis3nniv1wG6Nae,UMLE - Machete,68,2012-01-01,day,15
1zIiwnFZ5Sm6r2iXsohoJr,1wZtkThiXbVNtj6hee6dz9,El Duo de la Historia,album,https://open.spotify.com/album/1zIiwnFZ5Sm6r2iXsohoJr,Rimas Classics LLC.,19,2009,year,14
3TheioK614VC2aRMhfKS6h,1wZtkThiXbVNtj6hee6dz9,Pa'l Mundo,album,https://open.spotify.com/album/3TheioK614VC2aRMhfKS6h,Machete Music,58,2005-11-08,day,23
00aDNPpTOCmztzZS6m8FKs,1wZtkThiXbVNtj6hee6dz9,Mi Vida…my Life,album,https://open.spotify.com/album/00aDNPpTOCmztzZS6m8FKs,Rimas Classics LLC.,28,2003,year,25
5xbKw1CxOr4Cao162B0OsU,1wZtkThiXbVNtj6hee6dz9,De Otra Manera,album,https://open.spotify.com/album/5xbKw1CxOr4Cao162B0OsU,Rimas Classics LLC.,23,2002,year,15
1AYsQz9VAdnuL77VhyPmD6,1wZtkThiXbVNtj6hee6dz9,De Nuevos a Viejos,album,https://open.spotify.com/album/1AYsQz9VAdnuL77VhyPmD6,Rimas Classics LLC.,19,2001,year,13
2ImsbgG5mXgtNl36h1PXJv,1wZtkThiXbVNtj6hee6dz9,Los Reyes del Nuevo Milenio,album,https://open.spotify.com/album/2ImsbgG5mXgtNl36h1PXJv,Fresh Productions,20,2000,year,10
42LpYmMSb0yvCREf9ezQhj,1wZtkThiXbVNtj6hee6dz9,Puesta Pal' Perreo,single,https://open.spotify.com/album/42LpYmMSb0yvCREf9ezQhj,Rimas Entertainment LLC,32,2023-12-29,day,1
3oqhHO8MGpzpqyHEyyIdu9,1wZtkThiXbVNtj6hee6dz9,Si Te Pillo,single,https://open.spotify.com/album/3oqhHO8MGpzpqyHEyyIdu9,Rimas Entertainment LLC.,41,2022-12-15,day,1
7zaxOqSnkHcnxY1MC7uAuQ,1wZtkThiXbVNtj6hee6dz9,Un Ladrón,single,https://open.spotify.com/album/7zaxOqSnkHcnxY1MC7uAuQ,Sony Music Latin,20,2022-09-29,day,1
224IytRf7BagtfwdDQnf5A,1wZtkThiXbVNtj6hee6dz9,Te Fuiste,single,https://open.spotify.com/album/224IytRf7BagtfwdDQnf5A,Sony Music Latin,27,2022-09-29,day,1
79a1wJUGNoFSkcvNIpCxWp,1wZtkThiXbVNtj6hee6dz9,Party y Alcohol,single,https://open.spotify.com/album/79a1wJUGNoFSkcvNIpCxWp,Sony Music Latin,30,2022-09-29,day,1
6sHOVB9NFpsCohA6yMVsKz,1wZtkThiXbVNtj6hee6dz9,La Realidad,single,https://open.spotify.com/album/6sHOVB9NFpsCohA6yMVsKz,Sony Music Latin,23,2022-09-29,day,1
2rfrZmis6I6rXy5T4CcLYi,1wZtkThiXbVNtj6hee6dz9,Culpables los Dos,single,https://open.spotify.com/album/2rfrZmis6I6rXy5T4CcLYi,Sony Music Latin,19,2022-09-29,day,1
39bS0KqiLzhJvitnTt7Y4W,1wZtkThiXbVNtj6hee6dz9,Mayor Que Usted,single,https://open.spotify.com/album/39bS0KqiLzhJvitnTt7Y4W,Pina Records,51,2022-06-17,day,1
55S2SOsWCYekWJtJ8LwVqV,4Gso3d4CscCijv0lmajZWs,HARDSTONE PSYCHO,album,https://open.spotify.com/album/55S2SOsWCYekWJtJ8LwVqV,Cactus Jack / Atlantic,75,2024-06-25,day,20
2Q2TRdT994vTzGE3Grmmht,4Gso3d4CscCijv0lmajZWs,Love Sick (Deluxe),album,https://open.spotify.com/album/2Q2TRdT994vTzGE3Grmmht,Cactus Jack / Atlantic,74,2023-02-28,day,20
26z5llzd194mcCZHADWd6k,4Gso3d4CscCijv0lmajZWs,Love Sick,album,https://open.spotify.com/album/26z5llzd194mcCZHADWd6k,Cactus Jack / Atlantic,72,2023-02-24,day,16
2WmJ5wp5wKBlIJE6FDAIBJ,4Gso3d4CscCijv0lmajZWs,Life of a DON,album,https://open.spotify.com/album/2WmJ5wp5wKBlIJE6FDAIBJ,Cactus Jack / Atlantic,73,2021-10-08,day,16
69RuKg34VBwhfiGuMpXUWQ,4Gso3d4CscCijv0lmajZWs,Heaven Or Hell (CHOPNOTSLOP REMIX),album,https://open.spotify.com/album/69RuKg34VBwhfiGuMpXUWQ,We Run It Ent./Cactus Jack/Atlantic,42,2020-04-17,day,12
7z4GhRfLqfSkqrj5F3Yt2B,4Gso3d4CscCijv0lmajZWs,Heaven Or Hell,album,https://open.spotify.com/album/7z4GhRfLqfSkqrj5F3Yt2B,We Run It Ent./Cactus Jack/Atlantic,80,2020-03-13,day,12
2VubyYz7rZ5Z68IJ3CjwNf,4Gso3d4CscCijv0lmajZWs,Donny Womack,album,https://open.spotify.com/album/2VubyYz7rZ5Z68IJ3CjwNf,We Run It Ent./Cactus Jack/Atlantic,55,2018-08-02,day,13
1IVvV2sAieUUEkTIPMTQkP,4Gso3d4CscCijv0lmajZWs,lOvE LeTtEr (feat. Don Toliver),single,https://open.spotify.com/album/1IVvV2sAieUUEkTIPMTQkP,"JaZZZy, under exclusive license to Nice Life Recording Company",49,2024-10-18,day,1
4tEFObwLfXhBhOI686eDUs,4Gso3d4CscCijv0lmajZWs,GEEKED UP (FEAT. YEAT),single,https://open.spotify.com/album/4tEFObwLfXhBhOI686eDUs,Cactus Jack / Atlantic,42,2024-06-24,day,1
0pUFmRt9tTZudRD8r75iJX,4Gso3d4CscCijv0lmajZWs,DONNY DARKO (FEAT. LIL UZI VERT),single,https://open.spotify.com/album/0pUFmRt9tTZudRD8r75iJX,Cactus Jack / Atlantic,43,2024-06-24,day,1
0LWTY98ijfILoFHupcQJKE,4Gso3d4CscCijv0lmajZWs,BROTHER STONE (FEAT. KODAK BLACK),single,https://open.spotify.com/album/0LWTY98ijfILoFHupcQJKE,Cactus Jack / Atlantic,62,2024-06-13,day,1
1QtK2rmKMFWRfQ0wr6A4rc,4Gso3d4CscCijv0lmajZWs,BACKSTREETS (FEAT. TEEZO TOUCHDOWN),single,https://open.spotify.com/album/1QtK2rmKMFWRfQ0wr6A4rc,Cactus Jack / Atlantic,43,2024-06-13,day,1
5qT2WTrg8b062akPjO9AGY,4Gso3d4CscCijv0lmajZWs,Attitude (feat. Charlie Wilson & Cash Cobain),single,https://open.spotify.com/album/5qT2WTrg8b062akPjO9AGY,Cactus Jack / Atlantic,59,2024-05-22,day,1
3N00K5i1IFjap5SqfxGIPF,4Gso3d4CscCijv0lmajZWs,Deep in the Water,single,https://open.spotify.com/album/3N00K5i1IFjap5SqfxGIPF,Cactus Jack / Atlantic,55,2024-03-14,day,2
1edPdWHVtyAiaihO0UvDWS,4Gso3d4CscCijv0lmajZWs,Bandit (Club Mix),single,https://open.spotify.com/album/1edPdWHVtyAiaihO0UvDWS,Cactus Jack / Atlantic,46,2024-03-02,day,1
0jSSRlhYuZmtLMrYB8pjzC,4Gso3d4CscCijv0lmajZWs,Bandit,single,https://open.spotify.com/album/0jSSRlhYuZmtLMrYB8pjzC,Cactus Jack / Atlantic,67,2024-02-01,day,1
1TLxAcly1q7a0tyavTGeNq,4Gso3d4CscCijv0lmajZWs,WORTH IT (feat. Don Toliver),single,https://open.spotify.com/album/1TLxAcly1q7a0tyavTGeNq,Motown Records,50,2023-10-12,day,1
1N36aG06vSw0jiZkYqDhhZ,4Gso3d4CscCijv0lmajZWs,Patience (feat. Don Toliver),single,https://open.spotify.com/album/1N36aG06vSw0jiZkYqDhhZ,Generation Now/Atlantic,32,2023-06-29,day,1
6N6BvmIc6X6cKhJG4rCaGN,4Gso3d4CscCijv0lmajZWs,Private Landing,single,https://open.spotify.com/album/6N6BvmIc6X6cKhJG4rCaGN,Cactus Jack / Atlantic,31,2023-03-24,day,4
6K5RX7xasf8WdeQjapsThS,3JhNCzhSMTxs9WLGJJxWOY,BEN,album,https://open.spotify.com/album/6K5RX7xasf8WdeQjapsThS,Bendo LLC,61,2023-03-03,day,15
72qA6s4fjF8Y2VX1UDMfp2,3JhNCzhSMTxs9WLGJJxWOY,GEMINI,album,https://open.spotify.com/album/72qA6s4fjF8Y2VX1UDMfp2,Bendo LLC,72,2017-09-22,day,16
2kqn09pydzvKvB3xWbAxY4,3JhNCzhSMTxs9WLGJJxWOY,This Unruly Mess I've Made,album,https://open.spotify.com/album/2kqn09pydzvKvB3xWbAxY4,Macklemore,62,2016-02-26,day,13
2pFX16u42q0e5F5vRmmzYT,3JhNCzhSMTxs9WLGJJxWOY,The Heist (Deluxe Edition),album,https://open.spotify.com/album/2pFX16u42q0e5F5vRmmzYT,Macklemore,65,2012-10-09,day,18
5QWHes9ODwn42DHTifGkXd,3JhNCzhSMTxs9WLGJJxWOY,The Heist,album,https://open.spotify.com/album/5QWHes9ODwn42DHTifGkXd,Macklemore,81,2012-10-09,day,15
