danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.457,0.906,5,-2.278,0,0.342,0.249,0.0,0.182,0.54,104.02,audio_features,5UsLjwBaTHBX4ektWIr4XX,spotify:track:5UsLjwBaTHBX4ektWIr4XX,https://api.spotify.com/v1/tracks/5UsLjwBaTHBX4ektWIr4XX,https://api.spotify.com/v1/audio-analysis/5UsLjwBaTHBX4ektWIr4XX,357707,5
0.57,0.883,10,-3.099,0,0.219,0.129,0.0,0.0949,0.911,78.887,audio_features,0FXfAepEmqVCMnvOpb8Hoj,spotify:track:0FXfAepEmqVCMnvOpb8Hoj,https://api.spotify.com/v1/tracks/0FXfAepEmqVCMnvOpb8Hoj,https://api.spotify.com/v1/audio-analysis/0FXfAepEmqVCMnvOpb8Hoj,244160,4
0.549,0.883,10,-3.858,0,0.403,0.0208,0.0,0.237,0.702,175.882,audio_features,3lSQAn6cmWfYfwuTJry44m,spotify:track:3lSQAn6cmWfYfwuTJry44m,https://api.spotify.com/v1/tracks/3lSQAn6cmWfYfwuTJry44m,https://api.spotify.com/v1/audio-analysis/3lSQAn6cmWfYfwuTJry44m,236840,4
0.796,0.793,7,-3.911,1,0.318,0.323,0.0,0.332,0.556,90.51,audio_features,26rUU3JZ9JB9OkEuG9mb3e,spotify:track:26rUU3JZ9JB9OkEuG9mb3e,https://api.spotify.com/v1/tracks/26rUU3JZ9JB9OkEuG9mb3e,https://api.spotify.com/v1/audio-analysis/26rUU3JZ9JB9OkEuG9mb3e,292933,4
0.69,0.875,1,-3.189,1,0.081,0.00517,0.0,0.184,0.552,90.953,audio_features,3uO4rUJSyoyeh16KkVdxHy,spotify:track:3uO4rUJSyoyeh16KkVdxHy,https://api.spotify.com/v1/tracks/3uO4rUJSyoyeh16KkVdxHy,https://api.spotify.com/v1/audio-analysis/3uO4rUJSyoyeh16KkVdxHy,302587,4
0.635,0.712,4,-5.151,0,0.11,0.0131,0.0,0.187,0.458,78.598,audio_features,1PokNDiTBQZgXci6rn2BVE,spotify:track:1PokNDiTBQZgXci6rn2BVE,https://api.spotify.com/v1/tracks/1PokNDiTBQZgXci6rn2BVE,https://api.spotify.com/v1/audio-analysis/1PokNDiTBQZgXci6rn2BVE,304907,4
0.892,0.693,11,-4.048,0,0.215,0.0277,0.0,0.123,0.357,91.989,audio_features,4KxiDMQBLiHZ0efSyvVsKc,spotify:track:4KxiDMQBLiHZ0efSyvVsKc,https://api.spotify.com/v1/tracks/4KxiDMQBLiHZ0efSyvVsKc,https://api.spotify.com/v1/audio-analysis/4KxiDMQBLiHZ0efSyvVsKc,287267,4
0.511,0.79,4,-6.592,1,0.449,0.319,0.0,0.265,0.456,170.903,audio_features,30kY0saQlvZ6tAJWhlDf6h,spotify:track:30kY0saQlvZ6tAJWhlDf6h,https://api.spotify.com/v1/tracks/30kY0saQlvZ6tAJWhlDf6h,https://api.spotify.com/v1/audio-analysis/30kY0saQlvZ6tAJWhlDf6h,319907,4
0.634,0.601,6,-5.614,0,0.429,0.141,0.0,0.326,0.601,68.423,audio_features,4R2ibsoF3A9Tv64DjEfyj9,spotify:track:4R2ibsoF3A9Tv64DjEfyj9,https://api.spotify.com/v1/tracks/4R2ibsoF3A9Tv64DjEfyj9,https://api.spotify.com/v1/audio-analysis/4R2ibsoF3A9Tv64DjEfyj9,227187,1
0.494,0.427,4,-11.725,1,0.36,0.406,8.16e-06,0.606,0.131,99.858,audio_features,4SWBRCv6bElxKD6lTH5rzv,spotify:track:4SWBRCv6bElxKD6lTH5rzv,https://api.spotify.com/v1/tracks/4SWBRCv6bElxKD6lTH5rzv,https://api.spotify.com/v1/audio-analysis/4SWBRCv6bElxKD6lTH5rzv,89547,4
0.75,0.831,4,-2.601,0,0.397,0.0603,0.0,0.0576,0.731,76.439,audio_features,5aVrh0V1bpJ4YEGXfCD3Yz,spotify:track:5aVrh0V1bpJ4YEGXfCD3Yz,https://api.spotify.com/v1/tracks/5aVrh0V1bpJ4YEGXfCD3Yz,https://api.spotify.com/v1/audio-analysis/5aVrh0V1bpJ4YEGXfCD3Yz,319853,4
0.812,0.88,1,-1.521,1,0.259,0.295,0.0,0.106,0.778,90.098,audio_features,0u0k7qQ5F5lzTf5rsnWY8v,spotify:track:0u0k7qQ5F5lzTf5rsnWY8v,https://api.spotify.com/v1/tracks/0u0k7qQ5F5lzTf5rsnWY8v,https://api.spotify.com/v1/audio-analysis/0u0k7qQ5F5lzTf5rsnWY8v,319867,4
0.876,0.878,9,-0.929,0,0.168,0.251,0.0,0.321,0.677,97.99,audio_features,1E87Nt1EgdYm5uYOw8rtlr,spotify:track:1E87Nt1EgdYm5uYOw8rtlr,https://api.spotify.com/v1/tracks/1E87Nt1EgdYm5uYOw8rtlr,https://api.spotify.com/v1/audio-analysis/1E87Nt1EgdYm5uYOw8rtlr,181360,4
0.74,0.915,5,-2.472,0,0.211,0.104,0.0,0.0853,0.382,93.035,audio_features,5SyedOgBgBwH41jSHfwBy9,spotify:track:5SyedOgBgBwH41jSHfwBy9,https://api.spotify.com/v1/tracks/5SyedOgBgBwH41jSHfwBy9,https://api.spotify.com/v1/audio-analysis/5SyedOgBgBwH41jSHfwBy9,283067,4
0.862,0.936,10,-5.782,0,0.189,0.149,0.0,0.551,0.718,96.0,audio_features,692nbKgOdtHeLoDC86eif9,spotify:track:692nbKgOdtHeLoDC86eif9,https://api.spotify.com/v1/tracks/692nbKgOdtHeLoDC86eif9,https://api.spotify.com/v1/audio-analysis/692nbKgOdtHeLoDC86eif9,248200,4
0.573,0.969,6,-4.41,1,0.344,0.296,0.0,0.442,0.169,78.28,audio_features,55coagNhSktoKAOgdNkkys,spotify:track:55coagNhSktoKAOgdNkkys,https://api.spotify.com/v1/tracks/55coagNhSktoKAOgdNkkys,https://api.spotify.com/v1/audio-analysis/55coagNhSktoKAOgdNkkys,42213,4
0.789,0.699,10,-4.702,0,0.268,0.131,0.0,0.381,0.209,101.971,audio_features,0Gfe0uC41xaBjxWoGrxeHT,spotify:track:0Gfe0uC41xaBjxWoGrxeHT,https://api.spotify.com/v1/tracks/0Gfe0uC41xaBjxWoGrxeHT,https://api.spotify.com/v1/audio-analysis/0Gfe0uC41xaBjxWoGrxeHT,246653,4
0.924,0.853,2,-1.203,1,0.0792,0.107,1.45e-06,0.129,0.67,114.003,audio_features,6pVGvA806ARxVIZfcJxWHd,spotify:track:6pVGvA806ARxVIZfcJxWHd,https://api.spotify.com/v1/tracks/6pVGvA806ARxVIZfcJxWHd,https://api.spotify.com/v1/audio-analysis/6pVGvA806ARxVIZfcJxWHd,269613,4
0.776,0.943,1,-2.559,1,0.257,0.105,0.0,0.203,0.695,119.864,audio_features,6lwgqGc6R6WyOQ62lkxrH7,spotify:track:6lwgqGc6R6WyOQ62lkxrH7,https://api.spotify.com/v1/tracks/6lwgqGc6R6WyOQ62lkxrH7,https://api.spotify.com/v1/audio-analysis/6lwgqGc6R6WyOQ62lkxrH7,237333,5
0.779,0.403,3,-18.333,1,0.935,0.953,0.0,0.764,0.419,84.573,audio_features,18BwdYsOC2qKpBBsnYYYFz,spotify:track:18BwdYsOC2qKpBBsnYYYFz,https://api.spotify.com/v1/tracks/18BwdYsOC2qKpBBsnYYYFz,https://api.spotify.com/v1/audio-analysis/18BwdYsOC2qKpBBsnYYYFz,19413,5
0.747,0.851,10,-3.35,0,0.274,0.196,0.0,0.258,0.629,75.16,audio_features,4tlXDIipd1IuJHKXW5Z32h,spotify:track:4tlXDIipd1IuJHKXW5Z32h,https://api.spotify.com/v1/tracks/4tlXDIipd1IuJHKXW5Z32h,https://api.spotify.com/v1/audio-analysis/4tlXDIipd1IuJHKXW5Z32h,319973,4
0.775,0.829,1,-1.933,1,0.304,0.0606,0.0,0.33,0.836,176.047,audio_features,5CwFNjik3qxA7SPNMF093f,spotify:track:5CwFNjik3qxA7SPNMF093f,https://api.spotify.com/v1/tracks/5CwFNjik3qxA7SPNMF093f,https://api.spotify.com/v1/audio-analysis/5CwFNjik3qxA7SPNMF093f,278160,4
0.728,0.801,1,0.161,1,0.297,0.322,0.0,0.244,0.794,82.657,audio_features,193EZtB9RHLTl1bFVyyjib,spotify:track:193EZtB9RHLTl1bFVyyjib,https://api.spotify.com/v1/tracks/193EZtB9RHLTl1bFVyyjib,https://api.spotify.com/v1/audio-analysis/193EZtB9RHLTl1bFVyyjib,242907,4
0.426,0.691,2,-6.962,1,0.265,0.179,0.0,0.702,0.472,172.009,audio_features,6rkryGkq0HTIwDokX6yeo9,spotify:track:6rkryGkq0HTIwDokX6yeo9,https://api.spotify.com/v1/tracks/6rkryGkq0HTIwDokX6yeo9,https://api.spotify.com/v1/audio-analysis/6rkryGkq0HTIwDokX6yeo9,42387,3
0.7,0.873,4,-1.88,0,0.208,0.208,0.0,0.229,0.571,84.023,audio_features,5Mo51IWW49vhISzDLs4CqU,spotify:track:5Mo51IWW49vhISzDLs4CqU,https://api.spotify.com/v1/tracks/5Mo51IWW49vhISzDLs4CqU,https://api.spotify.com/v1/audio-analysis/5Mo51IWW49vhISzDLs4CqU,283520,4
0.727,0.696,5,-4.472,0,0.0706,0.251,0.0,0.0726,0.467,132.077,audio_features,6XaqawNmeeScjVLAv4Fx6l,spotify:track:6XaqawNmeeScjVLAv4Fx6l,https://api.spotify.com/v1/tracks/6XaqawNmeeScjVLAv4Fx6l,https://api.spotify.com/v1/audio-analysis/6XaqawNmeeScjVLAv4Fx6l,392827,4
0.516,0.874,9,-2.571,1,0.186,0.0864,0.0,0.173,0.391,169.561,audio_features,5ac5PpvqGeVo3oAq26aobC,spotify:track:5ac5PpvqGeVo3oAq26aobC,https://api.spotify.com/v1/tracks/5ac5PpvqGeVo3oAq26aobC,https://api.spotify.com/v1/audio-analysis/5ac5PpvqGeVo3oAq26aobC,297520,3
0.762,0.445,4,-14.079,0,0.924,0.587,0.0,0.881,0.755,95.286,audio_features,5VbV6BeCzuT8He3O2679l5,spotify:track:5VbV6BeCzuT8He3O2679l5,https://api.spotify.com/v1/tracks/5VbV6BeCzuT8He3O2679l5,https://api.spotify.com/v1/audio-analysis/5VbV6BeCzuT8He3O2679l5,89187,1
0.631,0.807,10,-3.489,0,0.409,0.126,0.0,0.568,0.55,106.988,audio_features,33yv9M5Mnh48D4SvoOSeFO,spotify:track:33yv9M5Mnh48D4SvoOSeFO,https://api.spotify.com/v1/tracks/33yv9M5Mnh48D4SvoOSeFO,https://api.spotify.com/v1/audio-analysis/33yv9M5Mnh48D4SvoOSeFO,371280,4
0.622,0.793,4,-6.558,1,0.367,0.296,0.0,0.184,0.487,62.88,audio_features,1SM95qTgtKZ20w5sw3OAXc,spotify:track:1SM95qTgtKZ20w5sw3OAXc,https://api.spotify.com/v1/tracks/1SM95qTgtKZ20w5sw3OAXc,https://api.spotify.com/v1/audio-analysis/1SM95qTgtKZ20w5sw3OAXc,320427,3
0.746,0.609,6,-5.623,0,0.372,0.137,0.0,0.328,0.591,82.478,audio_features,0fmBl9B10gwAna3YN4MnU6,spotify:track:0fmBl9B10gwAna3YN4MnU6,https://api.spotify.com/v1/tracks/0fmBl9B10gwAna3YN4MnU6,https://api.spotify.com/v1/audio-analysis/0fmBl9B10gwAna3YN4MnU6,227173,4
0.494,0.427,4,-11.725,1,0.36,0.406,8.16e-06,0.606,0.131,99.858,audio_features,2gCU2bAtDSG0lO0GDu7sQG,spotify:track:2gCU2bAtDSG0lO0GDu7sQG,https://api.spotify.com/v1/tracks/2gCU2bAtDSG0lO0GDu7sQG,https://api.spotify.com/v1/audio-analysis/2gCU2bAtDSG0lO0GDu7sQG,89547,4
0.75,0.831,4,-2.601,0,0.397,0.0603,0.0,0.0576,0.731,76.439,audio_features,5XPtxe7eKdHt3vWJcUawYj,spotify:track:5XPtxe7eKdHt3vWJcUawYj,https://api.spotify.com/v1/tracks/5XPtxe7eKdHt3vWJcUawYj,https://api.spotify.com/v1/audio-analysis/5XPtxe7eKdHt3vWJcUawYj,319853,4
0.812,0.88,1,-1.521,1,0.259,0.295,0.0,0.106,0.778,90.098,audio_features,5XhXt7kcM4rSvo03faDAjY,spotify:track:5XhXt7kcM4rSvo03faDAjY,https://api.spotify.com/v1/tracks/5XhXt7kcM4rSvo03faDAjY,https://api.spotify.com/v1/audio-analysis/5XhXt7kcM4rSvo03faDAjY,319867,4
0.876,0.878,9,-0.929,0,0.168,0.251,0.0,0.321,0.677,97.99,audio_features,5bfTQCLA1asTt8dGiAh564,spotify:track:5bfTQCLA1asTt8dGiAh564,https://api.spotify.com/v1/tracks/5bfTQCLA1asTt8dGiAh564,https://api.spotify.com/v1/audio-analysis/5bfTQCLA1asTt8dGiAh564,181360,4
0.74,0.915,5,-2.472,0,0.211,0.104,0.0,0.0853,0.382,93.035,audio_features,7p2IHAUjqctj4AqZ2QKnPF,spotify:track:7p2IHAUjqctj4AqZ2QKnPF,https://api.spotify.com/v1/tracks/7p2IHAUjqctj4AqZ2QKnPF,https://api.spotify.com/v1/audio-analysis/7p2IHAUjqctj4AqZ2QKnPF,283067,4
0.862,0.936,10,-5.782,0,0.189,0.149,0.0,0.551,0.718,96.0,audio_features,6yE9LZDnjotlcr1gACxnmh,spotify:track:6yE9LZDnjotlcr1gACxnmh,https://api.spotify.com/v1/tracks/6yE9LZDnjotlcr1gACxnmh,https://api.spotify.com/v1/audio-analysis/6yE9LZDnjotlcr1gACxnmh,248200,4
0.574,0.969,6,-4.41,1,0.332,0.294,0.0,0.458,0.168,78.238,audio_features,4P2QrYVoz8zd6NHcD5aERc,spotify:track:4P2QrYVoz8zd6NHcD5aERc,https://api.spotify.com/v1/tracks/4P2QrYVoz8zd6NHcD5aERc,https://api.spotify.com/v1/audio-analysis/4P2QrYVoz8zd6NHcD5aERc,42227,4
0.808,0.721,10,-4.685,0,0.228,0.127,0.0,0.36,0.213,101.982,audio_features,2hxm7xa1RxJ2z7brYTsAYd,spotify:track:2hxm7xa1RxJ2z7brYTsAYd,https://api.spotify.com/v1/tracks/2hxm7xa1RxJ2z7brYTsAYd,https://api.spotify.com/v1/audio-analysis/2hxm7xa1RxJ2z7brYTsAYd,246640,4
0.924,0.853,2,-1.203,1,0.0792,0.107,1.45e-06,0.129,0.67,114.003,audio_features,4tUTnCBft9qif7mlm51zFK,spotify:track:4tUTnCBft9qif7mlm51zFK,https://api.spotify.com/v1/tracks/4tUTnCBft9qif7mlm51zFK,https://api.spotify.com/v1/audio-analysis/4tUTnCBft9qif7mlm51zFK,269613,4
0.776,0.943,1,-2.559,1,0.257,0.105,0.0,0.212,0.695,119.858,audio_features,2s1nxW4nd7N8bS946VwRaG,spotify:track:2s1nxW4nd7N8bS946VwRaG,https://api.spotify.com/v1/tracks/2s1nxW4nd7N8bS946VwRaG,https://api.spotify.com/v1/audio-analysis/2s1nxW4nd7N8bS946VwRaG,237347,5
0.82,0.41,0,-18.202,1,0.932,0.955,0.0,0.762,0.421,97.199,audio_features,7dmktmaBIKmApz9SCBRkAY,spotify:track:7dmktmaBIKmApz9SCBRkAY,https://api.spotify.com/v1/tracks/7dmktmaBIKmApz9SCBRkAY,https://api.spotify.com/v1/audio-analysis/7dmktmaBIKmApz9SCBRkAY,19400,3
0.747,0.851,10,-3.35,0,0.274,0.196,0.0,0.258,0.629,75.16,audio_features,1cpGp4Ow7HaiNfsnDaHcmU,spotify:track:1cpGp4Ow7HaiNfsnDaHcmU,https://api.spotify.com/v1/tracks/1cpGp4Ow7HaiNfsnDaHcmU,https://api.spotify.com/v1/audio-analysis/1cpGp4Ow7HaiNfsnDaHcmU,319973,4
0.775,0.829,1,-1.933,1,0.304,0.0606,0.0,0.33,0.836,176.047,audio_features,22PJPy3Xf2EruWEeqNEOFH,spotify:track:22PJPy3Xf2EruWEeqNEOFH,https://api.spotify.com/v1/tracks/22PJPy3Xf2EruWEeqNEOFH,https://api.spotify.com/v1/audio-analysis/22PJPy3Xf2EruWEeqNEOFH,278160,4
0.728,0.801,1,0.161,1,0.297,0.322,0.0,0.244,0.794,82.657,audio_features,0g6Wn9gocuOVr72Yaf8UBF,spotify:track:0g6Wn9gocuOVr72Yaf8UBF,https://api.spotify.com/v1/tracks/0g6Wn9gocuOVr72Yaf8UBF,https://api.spotify.com/v1/audio-analysis/0g6Wn9gocuOVr72Yaf8UBF,242907,4
0.426,0.691,2,-6.962,1,0.265,0.179,0.0,0.702,0.472,172.009,audio_features,44W1NE0glj9Yf72y2EtckP,spotify:track:44W1NE0glj9Yf72y2EtckP,https://api.spotify.com/v1/tracks/44W1NE0glj9Yf72y2EtckP,https://api.spotify.com/v1/audio-analysis/44W1NE0glj9Yf72y2EtckP,42387,3
0.7,0.873,4,-1.88,0,0.208,0.208,0.0,0.229,0.571,84.023,audio_features,7utC1F1aaearq1u9qS9kQT,spotify:track:7utC1F1aaearq1u9qS9kQT,https://api.spotify.com/v1/tracks/7utC1F1aaearq1u9qS9kQT,https://api.spotify.com/v1/audio-analysis/7utC1F1aaearq1u9qS9kQT,283520,4
0.727,0.696,5,-4.472,0,0.0706,0.251,0.0,0.0726,0.467,132.077,audio_features,7DDxxhExUBH53SFJqXDz4i,spotify:track:7DDxxhExUBH53SFJqXDz4i,https://api.spotify.com/v1/tracks/7DDxxhExUBH53SFJqXDz4i,https://api.spotify.com/v1/audio-analysis/7DDxxhExUBH53SFJqXDz4i,392827,4
0.516,0.874,9,-2.571,1,0.186,0.0864,0.0,0.173,0.391,169.561,audio_features,360TPORPNBas8DeQueJe67,spotify:track:360TPORPNBas8DeQueJe67,https://api.spotify.com/v1/tracks/360TPORPNBas8DeQueJe67,https://api.spotify.com/v1/audio-analysis/360TPORPNBas8DeQueJe67,297520,3
0.762,0.445,4,-14.079,0,0.924,0.587,0.0,0.881,0.755,95.286,audio_features,4UAhK697YenvIOPd2EY5UZ,spotify:track:4UAhK697YenvIOPd2EY5UZ,https://api.spotify.com/v1/tracks/4UAhK697YenvIOPd2EY5UZ,https://api.spotify.com/v1/audio-analysis/4UAhK697YenvIOPd2EY5UZ,89187,1
0.632,0.807,10,-3.489,0,0.409,0.126,0.0,0.568,0.55,107.316,audio_features,54iuNoey1HTIM0yNg0CMXj,spotify:track:54iuNoey1HTIM0yNg0CMXj,https://api.spotify.com/v1/tracks/54iuNoey1HTIM0yNg0CMXj,https://api.spotify.com/v1/audio-analysis/54iuNoey1HTIM0yNg0CMXj,371453,4
0.306,0.724,9,-18.799,0,0.0897,0.48,0.000982,0.935,0.0269,114.923,audio_features,6NGRgJjvgUF9V4VXbWgS26,spotify:track:6NGRgJjvgUF9V4VXbWgS26,https://api.spotify.com/v1/tracks/6NGRgJjvgUF9V4VXbWgS26,https://api.spotify.com/v1/audio-analysis/6NGRgJjvgUF9V4VXbWgS26,46867,3
0.731,0.686,11,-5.002,0,0.33,0.0915,0.0,0.415,0.29,75.54,audio_features,3bp0Zuc7LMxgjqsQ6q3E8y,spotify:track:3bp0Zuc7LMxgjqsQ6q3E8y,https://api.spotify.com/v1/tracks/3bp0Zuc7LMxgjqsQ6q3E8y,https://api.spotify.com/v1/audio-analysis/3bp0Zuc7LMxgjqsQ6q3E8y,259573,4
0.777,0.716,11,-5.327,1,0.347,0.294,0.0,0.665,0.593,95.756,audio_features,5CsDo9j3N4yFZNCN1h9loS,spotify:track:5CsDo9j3N4yFZNCN1h9loS,https://api.spotify.com/v1/tracks/5CsDo9j3N4yFZNCN1h9loS,https://api.spotify.com/v1/audio-analysis/5CsDo9j3N4yFZNCN1h9loS,159787,4
0.766,0.818,9,-3.545,0,0.249,0.293,9.39e-05,0.205,0.776,84.466,audio_features,0pMUgJwp0a7Wxypy8xfmMO,spotify:track:0pMUgJwp0a7Wxypy8xfmMO,https://api.spotify.com/v1/tracks/0pMUgJwp0a7Wxypy8xfmMO,https://api.spotify.com/v1/audio-analysis/0pMUgJwp0a7Wxypy8xfmMO,346253,4
0.52,0.768,8,-3.489,0,0.359,0.0193,0.00034,0.104,0.398,79.178,audio_features,6CN3e26iQSj1N5lomh0mfO,spotify:track:6CN3e26iQSj1N5lomh0mfO,https://api.spotify.com/v1/tracks/6CN3e26iQSj1N5lomh0mfO,https://api.spotify.com/v1/audio-analysis/6CN3e26iQSj1N5lomh0mfO,296880,4
0.625,0.719,10,-3.326,0,0.24,0.672,0.0,0.7,0.524,72.532,audio_features,07EHYORZMFGlBdI5zIB7lp,spotify:track:07EHYORZMFGlBdI5zIB7lp,https://api.spotify.com/v1/tracks/07EHYORZMFGlBdI5zIB7lp,https://api.spotify.com/v1/audio-analysis/07EHYORZMFGlBdI5zIB7lp,317813,4
0.763,0.783,4,-4.601,0,0.222,0.136,0.0,0.0412,0.529,81.975,audio_features,5F94xbz85nE6wfZGHqOMCG,spotify:track:5F94xbz85nE6wfZGHqOMCG,https://api.spotify.com/v1/tracks/5F94xbz85nE6wfZGHqOMCG,https://api.spotify.com/v1/audio-analysis/5F94xbz85nE6wfZGHqOMCG,247827,4
0.833,0.949,4,-3.082,0,0.182,0.0553,0.0251,0.14,0.907,170.009,audio_features,1dFnMC9NlHVUE4rlT5vr83,spotify:track:1dFnMC9NlHVUE4rlT5vr83,https://api.spotify.com/v1/tracks/1dFnMC9NlHVUE4rlT5vr83,https://api.spotify.com/v1/audio-analysis/1dFnMC9NlHVUE4rlT5vr83,302840,4
0.77,0.234,8,-16.867,0,0.783,0.987,0.0,0.634,0.788,60.286,audio_features,2FPtJP6CQ68hOTHt0OysXC,spotify:track:2FPtJP6CQ68hOTHt0OysXC,https://api.spotify.com/v1/tracks/2FPtJP6CQ68hOTHt0OysXC,https://api.spotify.com/v1/audio-analysis/2FPtJP6CQ68hOTHt0OysXC,32027,4
0.836,0.494,9,-3.506,0,0.253,0.0968,0.0,0.078,0.456,88.04,audio_features,2AuU35arXZdYoscOIxHWSc,spotify:track:2AuU35arXZdYoscOIxHWSc,https://api.spotify.com/v1/tracks/2AuU35arXZdYoscOIxHWSc,https://api.spotify.com/v1/audio-analysis/2AuU35arXZdYoscOIxHWSc,313947,4
0.622,0.539,1,-4.331,1,0.502,0.242,0.0,0.107,0.315,173.662,audio_features,4dh34dyav8M5jCN3yidn8Z,spotify:track:4dh34dyav8M5jCN3yidn8Z,https://api.spotify.com/v1/tracks/4dh34dyav8M5jCN3yidn8Z,https://api.spotify.com/v1/audio-analysis/4dh34dyav8M5jCN3yidn8Z,266933,4
0.63,0.371,7,-17.591,1,0.449,0.993,0.0013,0.487,0.177,97.191,audio_features,62c1RhroaeTVV7yGKBIBne,spotify:track:62c1RhroaeTVV7yGKBIBne,https://api.spotify.com/v1/tracks/62c1RhroaeTVV7yGKBIBne,https://api.spotify.com/v1/audio-analysis/62c1RhroaeTVV7yGKBIBne,71747,5
0.94,0.633,8,-3.56,1,0.0467,0.0581,4.04e-05,0.281,0.962,121.003,audio_features,0qcjuYtMWhBjXg0Xwt5SzS,spotify:track:0qcjuYtMWhBjXg0Xwt5SzS,https://api.spotify.com/v1/tracks/0qcjuYtMWhBjXg0Xwt5SzS,https://api.spotify.com/v1/audio-analysis/0qcjuYtMWhBjXg0Xwt5SzS,248680,4
0.646,0.796,2,-6.152,1,0.366,0.409,0.0,0.107,0.676,83.093,audio_features,4gXdMZkBN1neE9nX6yRALa,spotify:track:4gXdMZkBN1neE9nX6yRALa,https://api.spotify.com/v1/tracks/4gXdMZkBN1neE9nX6yRALa,https://api.spotify.com/v1/audio-analysis/4gXdMZkBN1neE9nX6yRALa,265480,4
0.695,0.61,5,-5.133,1,0.228,0.0561,1.19e-05,0.123,0.133,83.659,audio_features,1mHRciKUBSGQml3mQFGMsf,spotify:track:1mHRciKUBSGQml3mQFGMsf,https://api.spotify.com/v1/tracks/1mHRciKUBSGQml3mQFGMsf,https://api.spotify.com/v1/audio-analysis/1mHRciKUBSGQml3mQFGMsf,310720,4
0.637,0.678,0,-3.798,1,0.266,0.209,0.0,0.156,0.254,84.039,audio_features,561jH07mF1jHuk7KlaeF0s,spotify:track:561jH07mF1jHuk7KlaeF0s,https://api.spotify.com/v1/tracks/561jH07mF1jHuk7KlaeF0s,https://api.spotify.com/v1/audio-analysis/561jH07mF1jHuk7KlaeF0s,250760,4
0.679,0.732,4,-6.583,0,0.246,0.0221,0.0,0.127,0.775,80.003,audio_features,0bCCMwWTaYOcQ4v8EeEYmd,spotify:track:0bCCMwWTaYOcQ4v8EeEYmd,https://api.spotify.com/v1/tracks/0bCCMwWTaYOcQ4v8EeEYmd,https://api.spotify.com/v1/audio-analysis/0bCCMwWTaYOcQ4v8EeEYmd,242307,4
0.885,0.61,1,-6.266,1,0.225,0.194,0.0,0.278,0.822,98.974,audio_features,15ZNcgzsiiSrLQAGzl3le9,spotify:track:15ZNcgzsiiSrLQAGzl3le9,https://api.spotify.com/v1/tracks/15ZNcgzsiiSrLQAGzl3le9,https://api.spotify.com/v1/audio-analysis/15ZNcgzsiiSrLQAGzl3le9,266573,4
0.546,0.465,7,-24.404,1,0.136,0.00403,0.14,0.439,0.481,125.684,audio_features,6h3tuNzfvZHyPPCSndsw2u,spotify:track:6h3tuNzfvZHyPPCSndsw2u,https://api.spotify.com/v1/tracks/6h3tuNzfvZHyPPCSndsw2u,https://api.spotify.com/v1/audio-analysis/6h3tuNzfvZHyPPCSndsw2u,30200,4
0.605,0.747,5,-5.574,0,0.397,0.0838,0.0,0.462,0.565,173.951,audio_features,2cm5JHPVzXyrWPtIZZi1Gh,spotify:track:2cm5JHPVzXyrWPtIZZi1Gh,https://api.spotify.com/v1/tracks/2cm5JHPVzXyrWPtIZZi1Gh,https://api.spotify.com/v1/audio-analysis/2cm5JHPVzXyrWPtIZZi1Gh,348400,4
0.749,0.576,1,-6.935,0,0.46,0.132,0.0,0.125,0.394,170.614,audio_features,6BdYOvKVbLsNFg674QJbRF,spotify:track:6BdYOvKVbLsNFg674QJbRF,https://api.spotify.com/v1/tracks/6BdYOvKVbLsNFg674QJbRF,https://api.spotify.com/v1/audio-analysis/6BdYOvKVbLsNFg674QJbRF,276320,4
0.837,0.604,2,-8.131,1,0.0897,0.0475,0.0163,0.0999,0.302,93.238,audio_features,2PFqkLmTU9k5CNLN6jMMmr,spotify:track:2PFqkLmTU9k5CNLN6jMMmr,https://api.spotify.com/v1/tracks/2PFqkLmTU9k5CNLN6jMMmr,https://api.spotify.com/v1/audio-analysis/2PFqkLmTU9k5CNLN6jMMmr,284120,4
0.727,0.606,0,-4.843,1,0.412,0.0315,2.15e-06,0.176,0.52,172.068,audio_features,27eOHLIdWzqzZawiRSEi9s,spotify:track:27eOHLIdWzqzZawiRSEi9s,https://api.spotify.com/v1/tracks/27eOHLIdWzqzZawiRSEi9s,https://api.spotify.com/v1/audio-analysis/27eOHLIdWzqzZawiRSEi9s,169587,4
0.378,0.122,2,-19.785,1,0.036,0.00697,0.958,0.125,0.0313,81.519,audio_features,0ttF21hZCPw2merE3GsHcP,spotify:track:0ttF21hZCPw2merE3GsHcP,https://api.spotify.com/v1/tracks/0ttF21hZCPw2merE3GsHcP,https://api.spotify.com/v1/audio-analysis/0ttF21hZCPw2merE3GsHcP,29827,4
0.558,0.615,1,-5.641,1,0.229,0.0103,0.0,0.105,0.16,76.673,audio_features,15qrWkkYCfmtu1uRpGf48L,spotify:track:15qrWkkYCfmtu1uRpGf48L,https://api.spotify.com/v1/tracks/15qrWkkYCfmtu1uRpGf48L,https://api.spotify.com/v1/audio-analysis/15qrWkkYCfmtu1uRpGf48L,324547,4
